composer	composer_first	work_group	work catalogue	opus	no	mov	title	composition	publication	source	display_year	Fbb	Cbb	Gbb	Dbb	Abb	Ebb	Bbb	Fb	Cb	Gb	Db	Ab	Eb	Bb	F	C	G	D	A	E	B	F#	C#	G#	D#	A#	E#	B#	F##	C##	G##	D##	A##	E##	B##
Alkan	Charles Valentin	Douze Études dans les tons Mineurs	Op.	39	12		Le Festin d'Ésope	1857.0		MS	1857.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	63.0	57.0	52.0	73.0	88.0	44.0	46.0	2.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin		Op.	46			Menuetto alla Tedesca	1856.0		MS	1856.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	18.0	98.0	131.0	209.0	163.0	145.0	110.0	90.0	22.0	11.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Une petite Pièce pour Piano	Op.	60	2		Ma Chère Servitude	1859.0		MS	1859.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	56.0	37.0	83.0	76.0	59.0	42.0	6.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	1			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	48.0	43.0	48.0	118.0	108.0	65.0	44.0	14.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	2			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	60.0	32.0	27.0	61.0	46.0	45.0	9.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	3			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	52.0	30.0	31.0	67.0	34.0	49.0	16.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	4			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	60.0	38.0	40.0	109.0	50.0	70.0	24.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	5			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	65.0	48.0	43.0	121.0	88.0	62.0	24.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	6			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	54.0	33.0	75.0	63.0	66.0	32.0	2.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	7			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	74.0	34.0	43.0	102.0	55.0	65.0	24.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	8			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	47.0	31.0	37.0	55.0	50.0	24.0	1.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	9			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	51.0	26.0	28.0	87.0	77.0	54.0	21.0	1.0	13.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	10			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	48.0	47.0	37.0	93.0	74.0	55.0	24.0	1.0	10.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	11			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	43.0	43.0	42.0	29.0	23.0	31.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	12			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	11.0	60.0	47.0	33.0	73.0	60.0	52.0	25.0	2.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	13			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	65.0	37.0	28.0	99.0	68.0	64.0	26.0	0.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	14			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2.0	52.0	102.0	83.0	64.0	47.0	77.0	49.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	15			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	36.0	77.0	71.0	53.0	49.0	52.0	48.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	16			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	49.0	31.0	35.0	104.0	71.0	46.0	29.0	1.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	17			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	112.0	64.0	62.0	83.0	71.0	56.0	1.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	18			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	45.0	36.0	38.0	60.0	85.0	35.0	31.0	2.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	19			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	33.0	65.0	59.0	46.0	37.0	49.0	39.0	6.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	20			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	38.0	36.0	36.0	52.0	72.0	63.0	18.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	21			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	62.0	41.0	40.0	108.0	53.0	73.0	26.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	22			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	55.0	33.0	30.0	89.0	52.0	51.0	12.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	23			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	65.0	36.0	28.0	102.0	72.0	62.0	25.0	0.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	24			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	51.0	26.0	28.0	87.0	77.0	54.0	21.0	1.0	13.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	25			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	58.0	55.0	29.0	84.0	59.0	55.0	13.0	1.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	26			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	30.0	21.0	34.0	29.0	17.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	27			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	18.0	11.0	11.0	18.0	21.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	28			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	32.0	31.0	38.0	39.0	31.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	29			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	21.0	27.0	16.0	30.0	26.0	23.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	30			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	26.0	25.0	27.0	37.0	23.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	31			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	46.0	36.0	40.0	40.0	33.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	32			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	14.0	20.0	15.0	14.0	20.0	14.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	33			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	21.0	28.0	29.0	33.0	18.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	34			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	26.0	35.0	29.0	31.0	19.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	35			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	19.0	29.0	22.0	19.0	23.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	36			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	12.0	27.0	25.0	11.0	17.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	37			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	14.0	17.0	14.0	17.0	7.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	38			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	15.0	29.0	21.0	18.0	18.0	19.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	39			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	27.0	22.0	16.0	15.0	16.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	40			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	22.0	34.0	23.0	26.0	18.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	41			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	39.0	28.0	30.0	39.0	27.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	42			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	23.0	12.0	16.0	33.0	20.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	43			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	14.0	24.0	9.0	26.0	30.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	44			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	42.0	33.0	40.0	49.0	40.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	45			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	26.0	32.0	29.0	20.0	32.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	46			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	22.0	23.0	21.0	23.0	18.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	47			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	28.0	38.0	37.0	36.0	30.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	48			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	24.0	29.0	29.0	28.0	27.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Esquisses	Op.	63	49			1861.0		MS	1861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	25.0	20.0	31.0	27.0	37.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Quatrième Recueil de Chants	Op.	67	6		Barcarolle	1868.0	1876.0	MS	1868.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	13.0	10.0	14.0	15.0	18.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	1			1840.0		MS	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	26.0	19.0	31.0	18.0	40.0	17.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	2			1840.0		MS	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	46.0	51.0	34.0	39.0	24.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	3			1840.0		MS	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	39.0	41.0	32.0	61.0	51.0	40.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	4			1840.0		MS	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	31.0	43.0	29.0	47.0	36.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	5			1840.0		MS	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	46.0	35.0	37.0	25.0	41.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	6			1840.0		MS	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	33.0	32.0	19.0	24.0	28.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	7			1840.0		MS	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	36.0	29.0	19.0	12.0	16.0	15.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	8			1840.0		MS	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	27.0	19.0	18.0	14.0	11.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	9			1840.0		MS	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	46.0	36.0	40.0	40.0	33.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	10			1840.0		MS	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	17.0	18.0	25.0	25.0	16.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	11			1840.0		MS	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	26.0	29.0	24.0	34.0	30.0	28.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Un Morceau Caractéristique	Op.	74	12			1840.0		MS	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	38.0	23.0	20.0	14.0	14.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Trois Grandes Études	Op.	76	1		Fantaisie	1838.0	1839.0	MS	1838.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	17.0	18.0	31.0	17.0	33.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Trois Grandes Études	Op.	76	2		Introduction, Variations et Finale	1838.0	1839.0	MS	1838.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	22.0	36.0	32.0	32.0	18.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Trois Grandes Études	Op.	76	3		Mouvement semblable et perpetuel	1838.0	1839.0	MS	1838.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	23.0	17.0	25.0	39.0	29.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin		Op.	12a	1		Rondo Chromatique	1833.0		MS	1833.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	32.0	26.0	26.0	49.0	32.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Trois Improvisations dans le Style Brillante	Op.	12b	3		Une Improvisations in B minor	1833.0		MS	1833.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	42.0	42.0	27.0	29.0	32.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin		Op.	38b	2		Chant de Guerre		1857.0	MS	1857.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	29.0	21.0	16.0	11.0	13.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin		Op.	50b			Le Tambour Bat aux Champs		1859.0	MS	1859.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	32.0	38.0	24.0	36.0	14.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin		Op.	60b			Le Grillon	1859.0	1860.0	MS	1859.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	22.0	19.0	26.0	20.0	20.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Étude sans Opus	Op.					1840.0		MS	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	39.0	20.0	26.0	35.0	34.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alkan	Charles Valentin	Fugue	Op.				Jean qui pleure	1840.0		MS	1840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	14.0	21.0	16.0	15.0	18.0	12.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
